"rep","n","probs","quants","tail","model","uwd1","uwd2","width_mu","width_sigma","width_n","cover90_mu","cover90_sigma","cover90_n"
470,150,1,3,0,"ind",0.0858229476636471,0.00838999298615375,2.464793,3.742523,NA,1,1,NA
470,150,1,3,0,"kern",0.0553712123725057,0.00383113992118871,NA,NA,NA,NA,NA,NA
470,150,1,3,0,"spline",0.130292979309077,0.0154649800575684,NA,NA,NA,NA,NA,NA
470,150,2,9,0,"cltn",0.0391862849545979,0.00129197779646767,0.9745155,0.7620425,NA,1,1,NA
470,150,2,9,0,"ordn",0.0391862849545979,0.00129197779646767,1.006982,0.78384,NA,1,1,NA
470,150,2,9,0,"clt",0.0183260422958237,0.000340137472258885,0.883662,0.741697,330.28547,1,1,1
470,150,2,9,0,"ord",0.0258787757941906,0.000685519405528053,0.9505765,0.7621,303.30331,1,1,1
470,150,2,9,0,"ind",0.0358752883702754,0.00109540115642483,0.358339,0.454873,NA,0,1,NA
470,150,2,9,0,"kern",0.0483487601212044,0.00325700176545065,NA,NA,NA,NA,NA,NA
470,150,2,9,0,"spline",0.0561427171878453,0.00290029317797484,NA,NA,NA,NA,NA,NA
470,150,3,21,1,"cltn",0.0416824306533623,0.00167107592955375,0.9341805,0.6302295,NA,1,1,NA
470,150,3,21,1,"ordn",0.0416824306533623,0.00167107592955375,0.930911,0.7068145,NA,1,1,NA
470,150,3,21,1,"clt",0.0471859197698506,0.00192094854050431,0.842116,0.6240615,185.21785,1,1,1
470,150,3,21,1,"ord",0.0337297416839071,0.00102376014005051,0.8625285,0.632108,173.86205,1,1,1
470,150,3,21,1,"ind",0.0250256584211847,0.00059330525294444,0.215502,0.208593,NA,0,1,NA
470,150,3,21,1,"kern",0.0514019122126347,0.00378120937018244,NA,NA,NA,NA,NA,NA
470,150,3,21,1,"spline",0.0635617416798748,0.00379631718680002,NA,NA,NA,NA,NA,NA
470,500,1,3,0,"cltn",0.0149265556062786,0.000240716861211739,0.552974,0.5979285,NA,1,1,NA
470,500,1,3,0,"ordn",0.0149265556062786,0.000240716861211739,0.5595685,0.578535,NA,1,1,NA
470,500,1,3,0,"clt",0.00700879149401583,5.83412306002545e-05,1.19008,1.144645,594.95052,1,1,1
470,500,1,3,0,"ord",0.00794195080991156,6.80115600592479e-05,1.098099,1.215355,550.279435,1,1,1
470,500,1,3,0,"ind",0.0416230859132037,0.00217541261116212,2.846319,3.735121,NA,1,1,NA
470,500,1,3,0,"kern",0.0331911503209644,0.00110278194093459,NA,NA,NA,NA,NA,NA
470,500,1,3,0,"spline",0.112923758299058,0.0121374111549622,NA,NA,NA,NA,NA,NA
470,500,2,9,0,"cltn",0.00888510767965253,6.90429667164283e-05,0.5265665,0.440744,NA,1,1,NA
470,500,2,9,0,"ordn",0.00888510767965253,6.90429667164283e-05,0.5248085,0.4291105,NA,1,1,NA
470,500,2,9,0,"clt",0.0151219214094808,0.000262270544506948,0.6482315,0.532732,613.0018,1,1,1
470,500,2,9,0,"ord",0.0205838318513838,0.000343545267323831,0.6409385,0.5270795,607.9619,1,1,1
470,500,2,9,0,"ind",0.0111790013664676,0.000154770237403624,0.305971,0.381328,NA,1,1,NA
470,500,2,9,0,"kern",0.0257547541415897,0.000759483554781961,NA,NA,NA,NA,NA,NA
470,500,2,9,0,"spline",0.0249220799288841,0.000626587351600708,NA,NA,NA,NA,NA,NA
470,500,3,21,1,"cltn",0.00416200756627116,1.80843449552504e-05,0.504577,0.3662065,NA,1,1,NA
470,500,3,21,1,"ordn",0.00416200756627116,1.80843449552504e-05,0.516392,0.3846445,NA,1,1,NA
470,500,3,21,1,"clt",0.0122732804209809,0.00018502565727541,0.4420945,0.323788,760.01415,1,1,1
470,500,3,21,1,"ord",0.00607521030684771,5.22469534533738e-05,0.441632,0.3243835,757.68465,1,1,1
470,500,3,21,1,"ind",0.0167475431425605,0.000231331075139705,0.187528,0.186966,NA,1,1,NA
470,500,3,21,1,"kern",0.0250166417974306,0.000730255750164914,NA,NA,NA,NA,NA,NA
470,500,3,21,1,"spline",0.0485798062691699,0.00222388701769211,NA,NA,NA,NA,NA,NA
470,1000,1,3,0,"cltn",0.00608105886649816,5.29734763392318e-05,0.3850255,0.4220555,NA,1,1,NA
470,1000,1,3,0,"ordn",0.00608105886649816,5.29734763392318e-05,0.3836635,0.417581,NA,1,1,NA
470,1000,1,3,0,"clt",0.0149801936366142,0.000255277397205487,0.424116,0.4884935,3531.0414,1,1,1
470,1000,1,3,0,"ord",0.0224413130664717,0.000522537689307279,0.4682125,0.4766375,3664.2385,1,1,1
470,1000,1,3,0,"ind",0.027659146518909,0.000802343750123175,1.945398,3.395423,NA,1,1,NA
470,1000,1,3,0,"kern",0.0203735604917511,0.000368010305261887,NA,NA,NA,NA,NA,NA
470,1000,1,3,0,"spline",0.109358626222721,0.0121680041549252,NA,NA,NA,NA,NA,NA
470,1000,2,9,0,"cltn",0.0200016503366516,0.000344424253757708,0.3741745,0.3053,NA,1,1,NA
470,1000,2,9,0,"ordn",0.0200016503366516,0.000344424253757708,0.3745735,0.307585,NA,1,1,NA
470,1000,2,9,0,"clt",0.0215868777505906,0.00043046533528828,0.437768,0.3564425,1337.78315,1,1,1
470,1000,2,9,0,"ord",0.0214910174929152,0.000434113942905432,0.4599055,0.370594,1269.68515,1,1,1
470,1000,2,9,0,"ind",0.0240109630194705,0.000557727823341957,0.1225255,0.159992,NA,0,1,NA
470,1000,2,9,0,"kern",0.0163683189830551,0.000303867298015367,NA,NA,NA,NA,NA,NA
470,1000,2,9,0,"spline",0.022647717443446,0.000488519000605907,NA,NA,NA,NA,NA,NA
470,1000,3,21,1,"cltn",0.0110147966900639,0.000111528409742621,0.3635025,0.2716735,NA,1,1,NA
470,1000,3,21,1,"ordn",0.0110147966900639,0.000111528409742621,0.3541625,0.2764155,NA,1,1,NA
470,1000,3,21,1,"clt",0.0183542451997764,0.00035155378548625,0.407124,0.310668,904.27045,1,1,1
470,1000,3,21,1,"ord",0.0186154856753335,0.000314848130330436,0.4027215,0.2959005,854.974,1,1,1
470,1000,3,21,1,"ind",0.0350881809721749,0.00116108673124643,0.0892625,0.0831815,NA,0,1,NA
470,1000,3,21,1,"kern",0.0169616070866533,0.000294378386790093,NA,NA,NA,NA,NA,NA
470,1000,3,21,1,"spline",0.0501972002785446,0.00247034739274548,NA,NA,NA,NA,NA,NA
471,50,1,3,0,"cltn",0.0167540250998576,0.000293216991942406,1.636886,1.777518,NA,1,1,NA
471,50,1,3,0,"ordn",0.0167540250998576,0.000293216991942406,1.711194,1.891912,NA,1,1,NA
471,50,1,3,0,"clt",0.03051089478437,0.00095431200688304,0.2790755,0.284936,5843.97495,0,1,0
471,50,1,3,0,"ord",0.0500619045044695,0.00223208470334266,0.30026,0.3110135,5851.5917,0,1,0
471,50,1,3,0,"ind",0.0420886922484023,0.00195168054062576,1.039412,1.898461,NA,1,1,NA
471,50,1,3,0,"kern",0.0358825571291235,0.00124954705852046,NA,NA,NA,NA,NA,NA
471,50,1,3,0,"spline",0.122114235764551,0.0147705534051578,NA,NA,NA,NA,NA,NA
471,50,2,9,0,"cltn",0.0317470709257353,0.000969876767511673,1.529069,1.118252,NA,1,1,NA
471,50,2,9,0,"ordn",0.0317470709257353,0.000969876767511673,1.604446,1.282063,NA,1,1,NA
471,50,2,9,0,"clt",0.0178434402553982,0.000379434174364383,0.9595905,0.769625,240.262515,1,1,0
471,50,2,9,0,"ord",0.02216152059967,0.000548201933064917,0.99423,0.870743,222.202125,1,1,0
471,50,2,9,0,"ind",0.0292524909600777,0.000811729011068484,0.4167395,0.530316,NA,1,1,NA
471,50,2,9,0,"kern",0.0365235898217273,0.00154271229839097,NA,NA,NA,NA,NA,NA
471,50,2,9,0,"spline",0.0325914867055258,0.000993040738284088,NA,NA,NA,NA,NA,NA
471,50,3,21,1,"cltn",0.0395763762934716,0.00153143426742069,1.447535,0.9008985,NA,1,1,NA
471,50,3,21,1,"ordn",0.0395763762934716,0.00153143426742069,1.573366,1.135304,NA,1,1,NA
471,50,3,21,1,"clt",0.0228526669585498,0.000643614505336931,1.2412065,0.9162395,93.579855,1,1,1
471,50,3,21,1,"ord",0.0229684100353415,0.000546803262390714,1.342643,0.9703355,65.8624,1,1,1
471,50,3,21,1,"ind",0.0336086056916837,0.00117136170976066,0.3992935,0.414203,NA,1,0,NA
471,50,3,21,1,"kern",0.0439075331908207,0.00211112163858079,NA,NA,NA,NA,NA,NA
471,50,3,21,1,"spline",0.0398730426579337,0.00159093449024611,NA,NA,NA,NA,NA,NA
471,150,1,3,0,"cltn",0.0446767932748614,0.00175373569159485,1.016305,1.075537,NA,1,1,NA
471,150,1,3,0,"ordn",0.0446767932748614,0.00175373569159485,1.059976,1.125725,NA,1,1,NA
471,150,1,3,0,"clt",0.0393247868554809,0.00148407983696348,0.309474,0.3237245,5938.67445,0,1,0
471,150,1,3,0,"ord",0.042409961500157,0.00167679640621292,0.300697,0.3221415,5868.18725,0,1,0
471,150,1,3,0,"ind",0.0688552418503175,0.00432113880453318,1.631396,2.544279,NA,1,1,NA
471,150,1,3,0,"kern",0.0431798593869234,0.00160559023689094,NA,NA,NA,NA,NA,NA
471,150,1,3,0,"spline",0.108560881191337,0.0119609070523791,NA,NA,NA,NA,NA,NA
471,150,2,9,0,"cltn",0.0619807274545276,0.00376369752229451,0.8986585,0.7203935,NA,1,1,NA
471,150,2,9,0,"ordn",0.0619807274545276,0.00376369752229451,0.9249055,0.7703375,NA,1,1,NA
471,150,2,9,0,"clt",0.0504967683776464,0.00224058693623176,0.3572925,0.2947975,1869.916,0,1,0
471,150,2,9,0,"ord",0.0608253130575038,0.00326993756074519,0.346402,0.289223,1966.4971,0,1,0
471,150,2,9,0,"ind",0.0549030150470865,0.00262557771061445,0.1149955,0.1429495,NA,0,0,NA
471,150,2,9,0,"kern",0.0510734288589896,0.00224678049077521,NA,NA,NA,NA,NA,NA
471,150,2,9,0,"spline",0.0574554153178678,0.00290775068839357,NA,NA,NA,NA,NA,NA
471,150,3,21,1,"cltn",0.0597981030910797,0.00326111647194303,0.8767505,0.6413255,NA,1,1,NA
471,150,3,21,1,"ordn",0.0597981030910797,0.00326111647194303,0.938093,0.6852165,NA,1,1,NA
471,150,3,21,1,"clt",0.0590194841949381,0.00310257882419151,0.6444185,0.473746,365.18795,0,1,0
471,150,3,21,1,"ord",0.05655052727028,0.00284309673294593,0.6156835,0.4541845,369.7353,0,1,0
471,150,3,21,1,"ind",0.0638993278178308,0.00359297283633123,0.1816655,0.170873,NA,0,1,NA
471,150,3,21,1,"kern",0.0535586109417327,0.00240141007654039,NA,NA,NA,NA,NA,NA
471,150,3,21,1,"spline",0.061617253081143,0.004397809143312,NA,NA,NA,NA,NA,NA
471,500,1,3,0,"cltn",0.0239326033847356,0.000610908517555501,0.576026,0.611927,NA,1,1,NA
471,500,1,3,0,"ordn",0.0239326033847356,0.000610908517555501,0.587477,0.635973,NA,1,1,NA
471,500,1,3,0,"clt",0.0136597961399615,0.000181115333932909,0.330522,0.3629845,5131.20255,1,1,1
471,500,1,3,0,"ord",0.0227678896786426,0.000532906363232085,0.3608255,0.401534,5279.1117,1,1,1
471,500,1,3,0,"ind",0.0127833811661354,0.000202963762065351,1.777872,2.85172,NA,1,1,NA
471,500,1,3,0,"kern",0.0172049093721344,0.000372253694505415,NA,NA,NA,NA,NA,NA
471,500,1,3,0,"spline",0.090182053630802,0.00839682886371556,NA,NA,NA,NA,NA,NA
471,500,2,9,0,"cltn",0.0183886320043881,0.000279629489453745,0.5376975,0.4546965,NA,1,1,NA
471,500,2,9,0,"ordn",0.0183886320043881,0.000279629489453745,0.5610525,0.438071,NA,1,1,NA
471,500,2,9,0,"clt",0.0178438222453307,0.000352521738773164,0.475034,0.379971,1317.8115,1,1,1
471,500,2,9,0,"ord",0.0178776022200228,0.000331490623657435,0.4667985,0.3907775,1258.83845,1,1,1
471,500,2,9,0,"ind",0.0232234321058769,0.000527526809916263,0.144704,0.190301,NA,1,0,NA
471,500,2,9,0,"kern",0.0203671431867879,0.000492264919830209,NA,NA,NA,NA,NA,NA
471,500,2,9,0,"spline",0.014632176182585,0.000235623691973617,NA,NA,NA,NA,NA,NA
471,500,3,21,1,"cltn",0.023586199442941,0.000491237109892313,0.5397175,0.3865735,NA,1,1,NA
471,500,3,21,1,"ordn",0.023586199442941,0.000491237109892313,0.508965,0.377107,NA,1,1,NA
471,500,3,21,1,"clt",0.00641889842224526,4.54603244702134e-05,0.497553,0.366574,582.4486,1,1,1
471,500,3,21,1,"ord",0.00931429532145375,9.5282916008225e-05,0.5155675,0.3743165,593.4915,1,1,1
471,500,3,21,1,"ind",0.0191317463213505,0.000345176560513503,0.1021705,0.1033165,NA,1,0,NA
471,500,3,21,1,"kern",0.0174332909587259,0.000358598873944895,NA,NA,NA,NA,NA,NA
471,500,3,21,1,"spline",0.0630727487054691,0.00369779682273968,NA,NA,NA,NA,NA,NA
471,1000,1,3,0,"cltn",0.0352620471507614,0.00128898927792235,0.4024505,0.4454865,NA,1,1,NA
471,1000,1,3,0,"ordn",0.0352620471507614,0.00128898927792235,0.3992735,0.4519055,NA,1,1,NA
471,1000,1,3,0,"clt",0.0372386267964847,0.00139268994972925,0.3664495,0.404503,4516.03985,1,1,1
471,1000,1,3,0,"ord",0.0192911147259602,0.000424293576117172,0.3748925,0.4003445,4507.2333,1,1,1
471,1000,1,3,0,"ind",0.0194019574958388,0.000432341021584515,1.940531,3.065142,NA,1,1,NA
471,1000,1,3,0,"kern",0.0263809720223647,0.000752832417212157,NA,NA,NA,NA,NA,NA
471,1000,1,3,0,"spline",0.100089405505975,0.00987884170548348,NA,NA,NA,NA,NA,NA
471,1000,2,9,0,"cltn",0.0240096650472208,0.0004875001835237,0.3821135,0.30243,NA,1,1,NA
471,1000,2,9,0,"ordn",0.0240096650472208,0.0004875001835237,0.3647755,0.312545,NA,1,1,NA
471,1000,2,9,0,"clt",0.0180776984411556,0.000282904464021243,0.3238445,0.266708,2404.781,1,1,1
471,1000,2,9,0,"ord",0.0181696841385299,0.000340595200547087,0.316136,0.2682705,2495.7681,1,1,1
471,1000,2,9,0,"ind",0.0218345522535829,0.000467516636132456,0.138222,0.177852,NA,0,1,NA
471,1000,2,9,0,"kern",0.0258295843205816,0.000716937634328188,NA,NA,NA,NA,NA,NA
471,1000,2,9,0,"spline",0.0318842340134329,0.000839140320371206,NA,NA,NA,NA,NA,NA
471,1000,3,21,1,"cltn",0.0237793271489938,0.000489046441767867,0.367124,0.267015,NA,1,1,NA
471,1000,3,21,1,"ordn",0.0237793271489938,0.000489046441767867,0.3629815,0.2695715,NA,1,1,NA
471,1000,3,21,1,"clt",0.0158601689053121,0.000232568384813107,0.3036335,0.226748,1514.7277,1,1,1
471,1000,3,21,1,"ord",0.0219102617574653,0.000418469936107938,0.3104135,0.227206,1417.0027,1,1,1
471,1000,3,21,1,"ind",0.0267041058504139,0.000672366873705432,0.1014605,0.095148,NA,0,1,NA
471,1000,3,21,1,"kern",0.0252851821095233,0.000664339553946925,NA,NA,NA,NA,NA,NA
471,1000,3,21,1,"spline",0.057543092785548,0.00315760019366893,NA,NA,NA,NA,NA,NA
472,50,1,3,0,"cltn",0.107183207259178,0.0110698567621887,1.980881,1.970879,NA,1,1,NA
472,50,1,3,0,"ordn",0.107183207259178,0.0110698567621887,2.013378,2.075716,NA,1,1,NA
472,50,1,3,0,"clt",0.104101226696627,0.0110501075190214,0.389107,0.4247645,4916.71675,0,0,0
472,50,1,3,0,"ord",0.108423592734003,0.0113776054508762,0.386523,0.4302885,5090.34635,0,0,0
472,50,1,3,0,"ind",0.141255528998296,0.0179569094031528,2.082859,3.591053,NA,1,1,NA
472,50,1,3,0,"kern",0.111419532617407,0.0121448676019826,NA,NA,NA,NA,NA,NA
472,50,1,3,0,"spline",0.140726322636004,0.0184569993199284,NA,NA,NA,NA,NA,NA
472,50,2,9,0,"cltn",0.115124528784856,0.0118484203399169,1.756537,1.322779,NA,1,1,NA
472,50,2,9,0,"ordn",0.115124528784856,0.0118484203399169,1.844515,1.544465,NA,1,1,NA
472,50,2,9,0,"clt",0.0947522904213654,0.00853081144803908,0.8807905,0.731174,450.0891,0,0,0
472,50,2,9,0,"ord",0.107013366024802,0.0114373339698875,0.8840565,0.6942105,403.6552,0,0,0
472,50,2,9,0,"ind",0.0991049824330862,0.00968396799806186,0.2238055,0.306145,NA,0,0,NA
472,50,2,9,0,"kern",0.0992285097745858,0.00935675177984621,NA,NA,NA,NA,NA,NA
472,50,2,9,0,"spline",0.098749950734636,0.00874090037863593,NA,NA,NA,NA,NA,NA
472,50,3,21,1,"cltn",0.0965266281018909,0.00832211136058392,1.6566815,0.9885555,NA,1,1,NA
472,50,3,21,1,"ordn",0.0965266281018909,0.00832211136058392,1.924515,1.418357,NA,1,1,NA
472,50,3,21,1,"clt",0.0810817743257134,0.00696374819113525,0.8879745,0.6466275,245.1438,0,0,0
472,50,3,21,1,"ord",0.0740964221224244,0.00541655677784878,1.020099,0.743562,187.0969,0,0,0
472,50,3,21,1,"ind",0.0791020659920297,0.00663950017434434,0.2893815,0.2825805,NA,0,0,NA
472,50,3,21,1,"kern",0.101958894996983,0.00983366523746054,NA,NA,NA,NA,NA,NA
472,50,3,21,1,"spline",0.118798686349702,0.0142602242467561,NA,NA,NA,NA,NA,NA
472,150,1,3,0,"cltn",0.0362171941959448,0.00124626718246306,1.033362,1.124221,NA,1,1,NA
472,150,1,3,0,"ordn",0.0362171941959448,0.00124626718246306,1.032534,1.099376,NA,1,1,NA
472,150,1,3,0,"clt",0.0311598610185875,0.000920029419000623,0.9129435,1.022392,901.60794,1,1,1
472,150,1,3,0,"ord",0.0259336812902689,0.000727870539199398,0.9393685,0.9997175,870.179185,1,1,1
472,150,1,3,0,"ind",0.0527908702381393,0.00355119963422015,2.536776,3.999799,NA,1,1,NA
472,150,1,3,0,"kern",0.0367860741938732,0.00165165558250392,NA,NA,NA,NA,NA,NA
472,150,1,3,0,"spline",0.108138110401976,0.0108999338607668,NA,NA,NA,NA,NA,NA
472,150,2,9,0,"cltn",0.0233871376187572,0.000502330911577233,0.8886955,0.7124735,NA,1,1,NA
472,150,2,9,0,"ordn",0.0233871376187572,0.000502330911577233,0.9196295,0.7250345,NA,1,1,NA
472,150,2,9,0,"clt",0.0188733187063259,0.000392343064970557,0.8683785,0.7138975,290.362835,1,1,1
472,150,2,9,0,"ord",0.0269831926024681,0.000790730667539573,0.986451,0.812823,238.038155,1,1,1
472,150,2,9,0,"ind",0.0238245675470203,0.000611087138498433,0.4172855,0.53218,NA,1,1,NA
472,150,2,9,0,"kern",0.0488685605188918,0.00247609042141259,NA,NA,NA,NA,NA,NA
472,150,2,9,0,"spline",0.0472802820823578,0.0018632531789922,NA,NA,NA,NA,NA,NA
472,500,1,3,0,"cltn",0.0365856903142203,0.00124911867185465,0.6007765,0.6496405,NA,1,0,NA
472,500,1,3,0,"ordn",0.0365856903142203,0.00124911867185465,0.6060125,0.646554,NA,1,0,NA
472,500,1,3,0,"clt",0.0260575622097813,0.000663694035630259,0.3290045,0.354272,5767.41265,1,0,1
472,500,1,3,0,"ord",0.0383276502862641,0.00157565471257083,0.349145,0.369475,5569.8727,1,0,1
472,500,1,3,0,"ind",0.0244004742494141,0.000521513751389644,1.968242,3.165612,NA,1,1,NA
472,500,1,3,0,"kern",0.0316062529831785,0.00114402771292784,NA,NA,NA,NA,NA,NA
472,500,1,3,0,"spline",0.0802398970430699,0.00675585996369587,NA,NA,NA,NA,NA,NA
472,500,2,9,0,"cltn",0.029988267419786,0.000744928436420705,0.5311595,0.4413645,NA,1,1,NA
472,500,2,9,0,"ordn",0.029988267419786,0.000744928436420705,0.5163825,0.430245,NA,1,1,NA
472,500,2,9,0,"clt",0.0160710104191383,0.000278981813131535,0.4581705,0.3737245,1344.324,1,1,1
472,500,2,9,0,"ord",0.022115893898496,0.000488950261990055,0.4386655,0.3653695,1301.6224,1,1,1
472,500,2,9,0,"ind",0.00753816541861335,6.48995528335658e-05,0.123058,0.163542,NA,0,1,NA
472,500,2,9,0,"kern",0.0186689586490698,0.000477235490970854,NA,NA,NA,NA,NA,NA
472,500,2,9,0,"spline",0.024904792637937,0.000533520652037018,NA,NA,NA,NA,NA,NA
472,500,3,21,1,"cltn",0.026336709644016,0.000663407960836471,0.533645,0.3833705,NA,1,1,NA
472,500,3,21,1,"ordn",0.026336709644016,0.000663407960836471,0.526936,0.3883965,NA,1,1,NA
472,500,3,21,1,"clt",0.0171515410999296,0.000323896140074838,0.540394,0.398253,517.5611,1,1,1
472,500,3,21,1,"ord",0.0167781854942057,0.000280341750066156,0.5264515,0.389209,523.27875,1,1,1
472,500,3,21,1,"ind",0.0339396847247633,0.00101223683020431,0.0991605,0.095453,NA,0,1,NA
472,500,3,21,1,"kern",0.0209646791624908,0.000597918991600545,NA,NA,NA,NA,NA,NA
472,500,3,21,1,"spline",0.0627463667370968,0.0037541191256941,NA,NA,NA,NA,NA,NA
472,1000,1,3,0,"cltn",0.0206559702192183,0.000398345224169257,0.416541,0.44323,NA,1,1,NA
472,1000,1,3,0,"ordn",0.0206559702192183,0.000398345224169257,0.4116285,0.4525215,NA,1,1,NA
472,1000,1,3,0,"clt",0.0278911165785087,0.000734827946954602,0.295872,0.3110205,6315.006,1,0,1
472,1000,1,3,0,"ord",0.022635889491521,0.000544530367571665,0.300185,0.3149945,6204.40555,1,0,1
472,1000,1,3,0,"ind",0.0109428909243327,0.000152532584378625,0.7673395,1.2325475,NA,1,1,NA
472,1000,1,3,0,"kern",0.0182646255213177,0.000285403649955659,NA,NA,NA,NA,NA,NA
472,1000,1,3,0,"spline",0.089104342281833,0.00813777511856891,NA,NA,NA,NA,NA,NA
472,1000,2,9,0,"cltn",0.0186185809652843,0.000356387201044992,0.371983,0.320501,NA,1,1,NA
472,1000,2,9,0,"ordn",0.0186185809652843,0.000356387201044992,0.378314,0.318965,NA,1,1,NA
472,1000,2,9,0,"clt",0.00438356516260561,2.12918815481028e-05,0.3362395,0.283105,2176.61775,1,1,1
472,1000,2,9,0,"ord",0.00805837208481149,9.16030431130397e-05,0.33495,0.281971,2063.45635,1,1,1
472,1000,2,9,0,"ind",0.0101921830046499,0.000120500451533852,0.1392875,0.1767995,NA,1,1,NA
472,1000,2,9,0,"kern",0.0152645805032177,0.000240909386281439,NA,NA,NA,NA,NA,NA
472,1000,2,9,0,"spline",0.0117333570911675,0.000171431209518764,NA,NA,NA,NA,NA,NA
472,1000,3,21,1,"cltn",0.00374364376211337,1.64851713113794e-05,0.3748875,0.2752775,NA,1,1,NA
472,1000,3,21,1,"ordn",0.00374364376211337,1.64851713113794e-05,0.3656405,0.270805,NA,1,1,NA
472,1000,3,21,1,"clt",0.00904141131150577,0.000100300289154567,0.4014885,0.294869,963.45445,1,1,1
472,1000,3,21,1,"ord",0.00804131854670341,5.44085999165725e-05,0.385587,0.2840125,967.2712,1,1,1
472,1000,3,21,1,"ind",0.012864552305099,0.000164947347846048,0.099693,0.0960055,NA,1,1,NA
472,1000,3,21,1,"kern",0.0178767283164301,0.000307420388837604,NA,NA,NA,NA,NA,NA
472,1000,3,21,1,"spline",0.0614633424236107,0.00348868656693607,NA,NA,NA,NA,NA,NA
473,50,1,3,0,"cltn",0.061004680330754,0.00413448671577223,1.526216,1.707111,NA,1,1,NA
473,50,1,3,0,"ordn",0.061004680330754,0.00413448671577223,1.623712,1.709955,NA,1,1,NA
473,50,1,3,0,"clt",0.0659505652136445,0.00467531196880464,0.6204645,0.6618655,1600.57776,0,0,0
473,50,1,3,0,"ord",0.0675141181795157,0.00501398900817211,0.5966945,0.6651595,1604.932185,0,0,0
473,50,1,3,0,"ind",0.0830886179622548,0.00810060869101786,2.235788,3.444166,NA,1,1,NA
473,50,1,3,0,"kern",0.0646290229544983,0.00406972385663607,NA,NA,NA,NA,NA,NA
473,50,1,3,0,"spline",0.154336964318382,0.0229186814744689,NA,NA,NA,NA,NA,NA
473,50,2,9,0,"cltn",0.13289425012112,0.0154374605931476,1.651102,1.183,NA,1,1,NA
473,50,2,9,0,"ordn",0.13289425012112,0.0154374605931476,1.632204,1.340742,NA,1,1,NA
473,50,2,9,0,"clt",0.118351176934132,0.0121537674936245,1.523912,1.280958,114.903415,0,1,1
473,50,2,9,0,"ord",0.10246041969686,0.00939059057702316,1.525541,1.264241,100.732505,1,1,1
473,50,2,9,0,"ind",0.10385766224602,0.00936027435232243,0.611708,0.781393,NA,0,1,NA
473,50,2,9,0,"kern",0.103341242245361,0.00996116946782381,NA,NA,NA,NA,NA,NA
473,50,2,9,0,"spline",0.105545618398919,0.0108829418048898,NA,NA,NA,NA,NA,NA
473,50,3,21,1,"cltn",0.107172353099094,0.0100252791557764,1.570446,0.927926,NA,1,1,NA
473,50,3,21,1,"ordn",0.107172353099094,0.0100252791557764,1.548597,1.1381,NA,1,1,NA
473,50,3,21,1,"clt",0.132240739359579,0.0152551909083806,1.379141,0.997259,81.277975,0,1,1
473,50,3,21,1,"ord",0.0940108938374643,0.00807342727516587,1.305188,0.9378695,77.262295,1,1,1
473,50,3,21,1,"ind",0.106402701284502,0.0098341156199078,0.317507,0.3030995,NA,0,1,NA
473,50,3,21,1,"kern",0.102307402214668,0.0103383316816974,NA,NA,NA,NA,NA,NA
473,50,3,21,1,"spline",0.0939830409399323,0.00827301849246794,NA,NA,NA,NA,NA,NA
473,150,1,3,0,"cltn",0.055342793924482,0.00273822002250566,1.00571,1.08535,NA,1,1,NA
473,150,1,3,0,"ordn",0.055342793924482,0.00273822002250566,1.001009,1.062677,NA,1,1,NA
473,150,1,3,0,"clt",0.0543219592671491,0.00262438364912587,0.40343,0.4427775,3908.9763,0,1,0
473,150,1,3,0,"ord",0.0519974687155749,0.00235639064129942,0.378126,0.42494,4003.57605,0,1,0
473,150,1,3,0,"ind",0.0665660369967807,0.00535695885722036,2.064981,3.424345,NA,1,1,NA
473,150,1,3,0,"kern",0.048613756453672,0.00190661958651136,NA,NA,NA,NA,NA,NA
473,150,1,3,0,"spline",0.112531113554216,0.0131242987611151,NA,NA,NA,NA,NA,NA
473,150,2,9,0,"cltn",0.0493430087325495,0.00224933462028611,0.936432,0.736172,NA,1,1,NA
473,150,2,9,0,"ordn",0.0493430087325495,0.00224933462028611,0.928654,0.75607,NA,1,1,NA
473,150,2,9,0,"clt",0.0471623543662348,0.00203571641161399,0.8095195,0.680959,384.01104,1,1,1
473,150,2,9,0,"ord",0.0573469488931707,0.00284485006494875,0.807509,0.628944,402.27655,1,1,1
473,150,2,9,0,"ind",0.0464457942594411,0.00187526165824399,0.2680035,0.3592355,NA,0,1,NA
473,150,2,9,0,"kern",0.0454752721058821,0.00203692273894518,NA,NA,NA,NA,NA,NA
473,150,2,9,0,"spline",0.0520918995895006,0.00269563850342815,NA,NA,NA,NA,NA,NA
473,150,3,21,1,"cltn",0.0684841712530668,0.0040575121968749,0.9091785,0.644777,NA,1,1,NA
473,150,3,21,1,"ordn",0.0684841712530668,0.0040575121968749,0.932025,0.6829515,NA,1,1,NA
473,150,3,21,1,"clt",0.0530079528582152,0.00241876958148865,0.924784,0.6841275,175.392515,1,1,1
473,150,3,21,1,"ord",0.0524785660081689,0.00230705735933207,0.943728,0.70226,155.284395,1,1,1
473,150,3,21,1,"ind",0.0508516456481555,0.00229896367066471,0.1897685,0.1820545,NA,0,1,NA
473,150,3,21,1,"kern",0.0504014521536918,0.00272309497653082,NA,NA,NA,NA,NA,NA
473,150,3,21,1,"spline",0.0580097432935012,0.00389891405171066,NA,NA,NA,NA,NA,NA
473,500,1,3,0,"cltn",0.0104264829291642,0.000121209296771068,0.5331835,0.5815185,NA,1,1,NA
